fid,x,y
"3940",126.4130550001,33.4586099997
"3941",126.7930500004,33.3172200001
"3942",126.6684569999,33.5427724999
"3943",126.4261999996,33.4947300004
"3944",126.4263507475,33.4947440302
"3945",126.2762339546,33.2794676115
"3946",126.2770000002,33.2844000000
"3947",126.5388588112,33.5111092409
"3948",126.5388588112,33.5111092409
"3949",126.6012000002,33.5324699996
"3950",126.9116000003,33.4514800000
"3951",126.3805962906,33.2628966684
"3952",126.3147999996,33.2628699997
"3953",126.3308987628,33.2510692812
"3954",126.4505716050,33.4777509899
"3955",126.4299130000,33.4838279999
"3956",126.4505716050,33.4777509899
"3957",126.5721000004,33.2542500001
"3958",126.7053905061,33.4633884601
"3959",126.5493319998,33.4914619997
"3960",126.3174296906,33.3015597983
"3961",126.3758802245,33.2649190357
"3962",126.4604000003,33.4930500001
"3963",126.7525727931,33.5557666385
"3964",126.4904999999,33.4922000004
"3965",126.3464847560,33.4506438473
"3966",126.8286132902,33.5387987425
"3967",126.5620999999,33.2439500002
"3968",126.5211509997,33.5147380003
"3969",126.4865160729,33.4788773935
"3970",126.5499999997,33.4726000002
"3971",126.8275240003,33.5396399999
"3972",126.8275240003,33.5396399999
"3973",126.6366724836,33.5434732914
"3974",126.4549774610,33.4957267842
"3975",126.8811099998,33.4475020003
"3976",126.5534360005,33.2468185003
"3977",126.5440890004,33.5019813997
"3978",126.5832989016,33.5228361979
"3979",126.3905602528,33.2457940336
"3980",126.5143999998,33.5148899997
"3981",126.8975830002,33.3887599998
"3982",126.5219000004,33.5159500001
"3983",126.4266445089,33.2546501352
"3984",126.5674999997,33.5196199996
"3985",126.5503612823,33.4715195826
"3986",126.3054787581,33.4512200140
"3987",126.4908926887,33.4831970392
"3988",126.7859716797,33.4050054584
"3989",126.7859716797,33.4050054584
"3990",126.2932999995,33.2380599998
"3991",126.2932999995,33.2380599998
"3992",126.3792149725,33.4156597296
"3993",126.6051515626,33.2408988109
"3994",126.5232763497,33.4628880973
"3995",126.5086000004,33.2372800000
"3996",126.4546970003,33.3074779999
"3997",126.4546970003,33.3074779999
"3998",126.6349000002,33.5188100004
"3999",126.3487004720,33.4666516499
"4000",126.5493535882,33.5182736786
"4001",126.4617619493,33.4932155804
"4002",126.3688193078,33.2375776019
"4003",126.3688193078,33.2375776019
"4004",126.5624375500,33.2547040186
"4005",126.3186276583,33.2993577939
"4006",126.5243000002,33.2581399999
"4007",126.7039978576,33.4547900462
"4008",126.2358999996,33.3592499996
"4009",126.3317000000,33.4332599997
"4010",126.4617619493,33.4932155804
"4011",126.4596000004,33.2602000004
"4012",126.2499897969,33.3382007598
"4013",126.9084168167,33.4557619555
"4014",126.6406920005,33.5193189998
"4015",126.4699999995,33.5054300002
"4016",126.5213137764,33.5161176497
"4017",126.5103149998,33.2468609996
"4018",126.4617508590,33.4932167043
"4019",126.2566639999,33.2113589996
"4020",126.5657000001,33.5187499996
"4021",126.5876999996,33.5172300000
"4022",126.7985999995,33.5550900001
"4023",126.8502099991,33.5236372458
"4024",126.2268000003,33.2575899996
"4025",126.6699791869,33.5431959851
"4026",126.4232914635,33.4873248191
"4027",126.6736895944,33.2890188252
"4028",126.5814062945,33.5058088251
"4029",126.3963849996,33.4594460002
"4030",126.4149531660,33.4799701578
"4031",126.6023262028,33.2751305054
"4032",126.6529684933,33.5495858493
"4033",126.5286000001,33.4636499999
"4034",126.5702800000,33.4408340003
"4035",126.4322124597,33.4937404231
"4036",126.2888069997,33.2954192002
"4037",126.5470999996,33.4697399997
"4038",126.4954058043,33.2436801634
"4039",126.3071110000,33.2640700002
"4040",126.2596442751,33.3108142568
"4041",126.4594999998,33.5018700003
"4042",126.5837681715,33.5168250576
"4043",126.5596291388,33.4538942201
"4044",126.4365974292,33.4238798436
"4045",126.5264627281,33.4863903100
"4046",126.4460000004,33.4706999996
"4047",126.5408598796,33.5056414867
"4048",126.3123000003,33.4188000004
"4049",126.3740194546,33.4740823341
"4050",126.2677000003,33.4144599997
"4051",126.6187999995,33.4546200003
"4052",126.4691039503,33.4816255654
"4053",126.5155289996,33.5125493998
"4054",126.3189129995,33.2997540001
"4055",126.1940000005,33.3399299998
"4056",126.2528288015,33.2292352676
"4057",126.6417859995,33.2677070004
"4058",126.2527150003,33.2289325996
"4059",126.6215519998,33.2474719998
"4060",126.6215519998,33.2474719998
"4061",126.6213899998,33.2472199998
"4062",126.9065999995,33.4492300001
"4063",126.6322255733,33.5021317354
"4064",126.6322370003,33.5021638004
"4065",126.6207999996,33.2650000004
"4066",126.5369331950,33.5021625044
"4067",126.8332000004,33.3244700001
"4068",126.9531000005,33.4957499997
"4069",126.5295914503,33.4771976610
"4070",126.6212909728,33.2495044176
"4071",126.3013000002,33.2904500003
"4072",126.2854645091,33.2962057946
"4073",126.8299000005,33.5385600003
"4074",126.4920203939,33.2541594242
"4075",126.2946999997,33.2311099997
"4076",126.7424000003,33.2812499998
"4077",126.8715999998,33.5241099996
"4078",126.4041064890,33.4436281937
"4079",126.7592020000,33.2921150003
"4080",126.7592020000,33.2921150003
"4081",126.6216790002,33.2503140000
"4082",126.3382010334,33.3045426974
"4083",126.9102860004,33.4468139999
"4084",126.2128661429,33.3441973422
"4085",126.5391774907,33.4608058458
"4086",126.4303401989,33.4541374863
"4087",126.5469268998,33.4813996669
"4088",126.6431164483,33.2681187883
"4089",126.5421000000,33.4741000002
"4090",126.1738979757,33.3000894944
"4091",126.3999150003,33.4793651003
"4092",126.1742937523,33.3009185276
"4093",126.1742937523,33.3009185276
"4094",126.4531000005,33.4671200004
"4095",126.9116387105,33.4469706101
"4096",126.2470438308,33.2241150209
"4097",126.6656000004,33.5304899996
"4098",126.4227841664,33.4476429831
"4099",126.7171030003,33.2763109997
"4100",126.6215987437,33.2477833254
"4101",126.3454763418,33.4534212800
"4102",126.5559387096,33.4970648637
"4103",126.5559387096,33.4970648637
"4104",126.4198437697,33.2544582855
"4105",126.6651723272,33.5308715582
"4106",126.3975000003,33.4724999997
"4107",126.6712000005,33.5368500002
"4108",126.2896197482,33.2957823291
"4109",126.6419411269,33.2758635711
"4110",126.6414945542,33.2761619859
"4111",126.3945289995,33.4810600000
"4112",126.6303965150,33.2724750007
"4113",126.3627000005,33.4766799999
"4114",126.1957205265,33.3251636770
"4115",126.3558406063,33.4778462651
"4116",126.4677971649,33.3038366118
"4117",126.3760000004,33.4764500001
"4118",126.5381000000,33.2780599996
"4119",126.5621741621,33.5076873607
"4120",126.3592519999,33.3671844002
"4121",126.3029014534,33.4164695434
"4122",126.3029014534,33.4164695434
"4123",126.3017555069,33.4163480558
"4124",126.3017555069,33.4163480558
"4125",126.8744000001,33.3740700003
"4126",126.9111009997,33.4478869999
"4127",126.3697000001,33.2627300003
"4128",126.5668999999,33.4621600000
"4129",126.5376276272,33.5077734516
"4130",126.5319870001,33.5071310004
"4131",126.5319870001,33.5071310004
"4132",126.5652999998,33.5206500004
"4133",126.2680130163,33.4127056035
"4134",126.3053970003,33.2422980996
"4135",126.3079260005,33.2361315998
"4136",126.3071099396,33.2339975722
"4137",126.5277373593,33.5002014526
"4138",126.5157000004,33.5129599997
"4139",126.3219999996,33.3412400003
"4140",126.4954058043,33.2436801634
"4141",126.5965767348,33.4814545565
"4142",126.2889999997,33.2046999999
"4143",126.7015024672,33.5511031648
"4144",126.4177999999,33.4851700004
"4145",126.4817000004,33.5100900000
"4146",126.3041999995,33.4485599998
"4147",126.3278809995,33.4638618998
"4148",126.2273999995,33.2567499999
"4149",126.6741999995,33.5443799996
"4150",126.4649999995,33.4777760000
"4151",126.5219000001,33.2542000001
"4152",126.7630985943,33.5586856685
"4153",126.7512542176,33.5547417701
"4154",126.6716339997,33.5427939997
"4155",126.1825832309,33.3501360343
"4156",126.5156606159,33.5129613892
"4157",126.3814010000,33.3073359998
"4158",126.3162949996,33.3664230000
"4159",126.2963149232,33.3589138319
"4160",126.2807999998,33.2518200003
"4161",126.2782000005,33.2696999997
"4162",126.3365908854,33.2492801339
"4163",126.5709999997,33.2641700003
"4164",126.4331665172,33.4915414900
"4165",126.1825832309,33.3501360343
"4166",126.5862750005,33.3036379999
"4167",126.4596999998,33.4538400001
"4168",126.4753000005,33.4930600000
"4169",126.4873049530,33.5180647704
"4170",126.5196002553,33.2765865175
"4171",126.3819891848,33.2443516127
"4172",126.4761000004,33.4658999996
"4173",126.3701179644,33.2459402194
"4174",126.3701179644,33.2459402194
"4175",126.3358999995,33.4380000000
"4176",126.7237676466,33.5573935001
"4177",126.3664759008,33.2380320067
"4178",126.8890546925,33.4490347323
"4179",126.5584000001,33.5158699998
"4180",126.3869478357,33.4471040378
"4181",126.6102885026,33.4845395224
"4182",126.5412232922,33.5186577537
"4183",126.3978770002,33.2496180001
"4184",126.4307000002,33.4884999997
"4185",126.5312719666,33.4685440133
"4186",126.5151000003,33.5127799997
"4187",126.4442902071,33.4936443401
"4188",126.4191600000,33.4877780001
"4189",126.3800000005,33.4348399999
"4190",126.4013999997,33.4826800004
"4191",126.4013478664,33.4825458484
"4192",126.5371000003,33.4976700001
"4193",126.2819547069,33.2878863692
"4194",126.4763313186,33.4651385814
"4195",126.2552000000,33.2258799998
"4196",126.3404000004,33.4101599998
"4197",126.3205000003,33.4650899996
"4198",126.5663899998,33.5274999997
"4199",126.6208000001,33.2604999997
"4200",126.3628000001,33.3595500001
"4201",126.4789000003,33.4519000002
"4202",126.5794420239,33.3027909078
"4203",126.6012000005,33.5321099997
"4204",126.2808899999,33.2836280001
"4205",126.2735075522,33.2788494336
"4206",126.5311999999,33.5014300001
"4207",126.6396830005,33.5408089999
