resc_reprt_no,acdnt_cause,prcs_result_se_nm,dclr_ymd,dclr_tm,dclr_yr,season_se_nm,qu_se_nm,dclr_mm,dclr_dd,dclr_hh,dclr_mi,daywk,dsp_ymd,dsp_tm,dsp_yr,dsp_mm,dsp_dd,dsp_hh,dsp_mi,spt_arvl_ymd,spt_arvl_tm,spt_arvl_yr,spt_arvl_mm,spt_arvl_dd,spt_arvl_hh,spt_arvl_mi,resc_cmptn_ymd,resc_cmptn_tm,resc_cmptn_yr,resc_cmptn_mm,resc_cmptn_dd,resc_cmptn_hh,resc_cmptn_mi,hmg_ymd,hmg_tm,hmg_yr,hmg_mm,hmg_dd,hmg_hh,hmg_mi,sido_nm,sigungu_nm,emd_nm,cty_frmvl_se,dong_se,loc_info_x,loc_info_y,spt_frstt_dist,acdnt_place_nm,acdnt_place_detail_nm,acdnt_cause_asort_nm,time_unit_tmprt,time_unit_rainqty,time_unit_ws,time_unit_wd,time_unit_humidity,time_unit_msnf,frstt_nm,ward_nm,lfdau_nm
20165001201S00435,동물포획,안전조치,20160304,130200,2016,봄,1,3,4,13,2,금요일,20160304,130200,2016,3,4,13,2,20160304,130300,2016,3,4,13,3,20160304,131000,2016,3,4,13,10,20160304,131100,2016,3,4,13,11,제주특별자치도,제주시,이도일동,도시,동,156098.2454,51406.6005,0.1,도로교통,도로,개,21.4,,2.8,50.0,51.0,,제주소방서,제주구조대,
20165003105S00030,동물포획,안전조치,20160305,125000,2016,봄,1,3,5,12,50,토요일,20160305,125100,2016,3,5,12,51,20160305,125800,2016,3,5,12,58,20160305,130500,2016,3,5,13,5,20160305,131600,2016,3,5,13,16,제주특별자치도,서귀포시,안덕면,농촌,면,136112.52,25293.42,3.5,논밭ㆍ축사,밭,개,16.9,,2.9,180.0,93.0,,서부소방서,안덕센터,
20165004201S00129,동물포획,안전조치,20160306,141800,2016,봄,1,3,6,14,18,일요일,20160306,142000,2016,3,6,14,20,20160306,143000,2016,3,6,14,30,20160306,150000,2016,3,6,15,0,20160306,151500,2016,3,6,15,15,제주특별자치도,서귀포시,성산읍,농촌,읍,185232.92,41533.58,10.0,논밭ㆍ축사,밭,개,14.5,,2.4,290.0,79.0,,동부소방서,동부구조대,
20165001108S00020,동물포획,안전조치,20160306,144400,2016,봄,1,3,6,14,44,일요일,20160306,144500,2016,3,6,14,45,20160306,145000,2016,3,6,14,50,20160306,150100,2016,3,6,15,1,20160306,151500,2016,3,6,15,15,제주특별자치도,제주시,구좌읍,농촌,읍,186593.05,53424.18,0.7,단독주택,단독주택,개,12.7,,1.8,360.0,81.0,,동부소방서,구좌센터,
20165001201S00472,동물포획,안전조치,20160309,104900,2016,봄,1,3,9,10,49,수요일,20160309,105000,2016,3,9,10,50,20160309,110200,2016,3,9,11,2,20160309,112100,2016,3,9,11,21,20160309,112500,2016,3,9,11,25,제주특별자치도,제주시,아라일동,도시,동,157425.19,49154.64,2.0,도로교통,도로,개,6.5,,6.6,20.0,65.0,,제주소방서,제주구조대,
20165003103S00009,동물포획,인명구조,20160310,84000,2016,봄,1,3,10,8,40,목요일,20160310,84100,2016,3,10,8,41,20160310,84800,2016,3,10,8,48,20160310,90200,2016,3,10,9,2,20160310,95700,2016,3,10,9,57,제주특별자치도,제주시,한경면,농촌,면,125910.68,28373.12,6.0,단독주택,단독주택,개,3.4,,11.6,360.0,68.0,,서부소방서,한경센터,
20165003201S00133,동물포획,안전조치,20160310,84000,2016,봄,1,3,10,8,40,목요일,20160310,84100,2016,3,10,8,41,20160310,90000,2016,3,10,9,0,20160310,93600,2016,3,10,9,36,20160310,95700,2016,3,10,9,57,제주특별자치도,제주시,한경면,농촌,면,125910.68,28373.12,15.0,단독주택,단독주택,개,3.4,,11.6,360.0,68.0,,서부소방서,서부구조대,
20165001108S00024,동물포획,안전조치,20160310,85600,2016,봄,1,3,10,8,56,목요일,20160310,85700,2016,3,10,8,57,20160310,101400,2016,3,10,10,14,20160310,102000,2016,3,10,10,20,20160310,103000,2016,3,10,10,30,제주특별자치도,제주시,구좌읍,농촌,읍,182213.89,56772.75,8.0,도로교통,도로,개,3.7,,3.7,340.0,63.0,,동부소방서,구좌센터,
20165003201S00134,동물포획,기타,20160311,90400,2016,봄,1,3,11,9,4,금요일,20160311,90400,2016,3,11,9,4,20160311,90800,2016,3,11,9,8,20160311,92500,2016,3,11,9,25,20160311,93200,2016,3,11,9,32,제주특별자치도,제주시,한림읍,농촌,읍,133249.56,39299.05,2.0,기타,기타,개,5.1,,5.1,340.0,49.0,,서부소방서,서부구조대,
20165003103S00012,동물포획,안전조치,20160312,133200,2016,봄,1,3,12,13,32,토요일,20160312,133200,2016,3,12,13,32,20160312,134000,2016,3,12,13,40,20160312,142000,2016,3,12,14,20,20160312,143200,2016,3,12,14,32,제주특별자치도,제주시,한경면,농촌,면,124048.77,29741.76,7.0,단독주택,단독주택,개,7.1,,5.5,360.0,44.0,,서부소방서,한경센터,
20165003201S00141,동물포획,안전조치,20160314,91400,2016,봄,1,3,14,9,14,월요일,20160314,91500,2016,3,14,9,15,20160314,93500,2016,3,14,9,35,20160314,94000,2016,3,14,9,40,20160314,100000,2016,3,14,10,0,제주특별자치도,서귀포시,대정읍,농촌,읍,125977.54,25806.12,20.0,단독주택,주택기타,개,9.1,,2.0,290.0,53.0,,서부소방서,서부구조대,
20165003104S00040,동물포획,안전조치,20160314,91400,2016,봄,1,3,14,9,14,월요일,20160314,91500,2016,3,14,9,15,20160314,92700,2016,3,14,9,27,20160314,93500,2016,3,14,9,35,20160314,94500,2016,3,14,9,45,제주특별자치도,서귀포시,대정읍,농촌,읍,125977.54,25806.12,8.0,단독주택,단독주택,개,9.1,,2.0,290.0,53.0,,서부소방서,대정센터,
20165001201S00523,동물포획,안전조치,20160316,195000,2016,봄,1,3,16,19,50,수요일,20160316,195300,2016,3,16,19,53,20160316,195800,2016,3,16,19,58,20160316,200200,2016,3,16,20,2,20160316,200500,2016,3,16,20,5,제주특별자치도,제주시,도남동,도시,동,156425.57,50002.34,0.5,도로교통,도로,개,13.2,,1.9,110.0,47.0,,제주소방서,제주구조대,
20165001201S00527,동물포획,기타,20160317,61700,2016,봄,1,3,17,6,17,목요일,20160317,61800,2016,3,17,6,18,20160317,62100,2016,3,17,6,21,20160317,62900,2016,3,17,6,29,20160317,63100,2016,3,17,6,31,제주특별자치도,제주시,아라일동,도시,동,157216.9,49044.68,1.0,도로교통,도로,개,8.9,,1.7,160.0,64.0,,제주소방서,제주구조대,
20165001104S00108,동물포획,기타,20160318,40000,2016,봄,1,3,18,4,0,금요일,20160318,40300,2016,3,18,4,3,20160318,40800,2016,3,18,4,8,20160318,42000,2016,3,18,4,20,20160318,42400,2016,3,18,4,24,제주특별자치도,제주시,연동,도시,동,153290.27,49248.38,1.0,기타,기타,개,14.6,,0.6,180.0,94.0,,제주소방서,연동센터,
20165002110S00018,동물포획,안전조치,20160319,85800,2016,봄,1,3,19,8,58,토요일,20160319,90100,2016,3,19,9,1,20160319,90600,2016,3,19,9,6,20160319,93000,2016,3,19,9,30,20160319,93600,2016,3,19,9,36,제주특별자치도,서귀포시,신효동,도시,동,162679.82,24159.15,2.0,기타,기타,개,13.9,,0.0,0.0,95.0,,서귀포소방서,효돈센터,
20165002201S00214,동물포획,안전조치,20160319,85800,2016,봄,1,3,19,8,58,토요일,20160319,90100,2016,3,19,9,1,20160319,90600,2016,3,19,9,6,20160319,92000,2016,3,19,9,20,20160319,93600,2016,3,19,9,36,제주특별자치도,서귀포시,신효동,도시,동,162679.82,24159.15,5.0,논밭ㆍ축사,밭,개,13.9,,0.0,0.0,95.0,,서귀포소방서,서귀포구조대,
20165004201S00149,동물포획,안전조치,20160320,94200,2016,봄,1,3,20,9,42,일요일,20160320,102700,2016,3,20,10,27,20160320,103800,2016,3,20,10,38,20160320,113000,2016,3,20,11,30,20160320,115000,2016,3,20,11,50,제주특별자치도,서귀포시,성산읍,농촌,읍,186535.11,43630.58,8.0,단독주택,단독주택,개,12.5,,2.0,340.0,72.0,,동부소방서,동부구조대,
20165002201S00217,동물포획,안전조치,20160320,192800,2016,봄,1,3,20,19,28,일요일,20160320,192900,2016,3,20,19,29,20160320,193200,2016,3,20,19,32,20160320,194500,2016,3,20,19,45,20160320,195400,2016,3,20,19,54,제주특별자치도,서귀포시,서귀동,도시,동,159273.99,22083.0,3.0,숙박시설,숙박시설기타,개,12.8,,1.7,50.0,75.0,,서귀포소방서,서귀포구조대,
20165001201S00567,동물포획,기타,20160321,82300,2016,봄,1,3,21,8,23,월요일,20160321,82300,2016,3,21,8,23,20160321,83400,2016,3,21,8,34,20160321,85300,2016,3,21,8,53,20160321,85600,2016,3,21,8,56,제주특별자치도,제주시,삼양이동,도시,동,161554.02,53109.83,7.0,도로교통,도로,개,11.9,,1.9,140.0,66.0,,제주소방서,제주구조대,
20165001108S00025,동물포획,안전조치,20160321,102600,2016,봄,1,3,21,10,26,월요일,20160321,102600,2016,3,21,10,26,20160321,103300,2016,3,21,10,33,20160321,103900,2016,3,21,10,39,20160321,104100,2016,3,21,10,41,제주특별자치도,제주시,구좌읍,농촌,읍,177271.28,57138.53,1.0,하천ㆍ바다,강바다,개,14.2,,3.1,90.0,52.0,,동부소방서,구좌센터,
20165004201S00150,동물포획,안전조치,20160321,110500,2016,봄,1,3,21,11,5,월요일,20160321,110600,2016,3,21,11,6,20160321,111000,2016,3,21,11,10,20160321,113500,2016,3,21,11,35,20160321,114500,2016,3,21,11,45,제주특별자치도,서귀포시,성산읍,농촌,읍,190843.99,47459.27,5.0,논밭ㆍ축사,밭,개,14.1,,4.6,70.0,58.0,,동부소방서,동부구조대,
20165002108S00029,동물포획,안전조치,20160321,142000,2016,봄,1,3,21,14,20,월요일,20160321,142000,2016,3,21,14,20,20160321,142500,2016,3,21,14,25,20160321,144700,2016,3,21,14,47,20160321,145100,2016,3,21,14,51,제주특별자치도,서귀포시,남원읍,농촌,읍,168913.002,31716.615,1.0,도로교통,도로,개,14.3,,1.8,180.0,55.0,,동부소방서,남원센터,
20165001110S00048,동물포획,안전조치,20160323,143500,2016,봄,1,3,23,14,35,수요일,20160323,143700,2016,3,23,14,37,20160323,150100,2016,3,23,15,1,20160323,152000,2016,3,23,15,20,20160323,152600,2016,3,23,15,26,제주특별자치도,제주시,조천읍,농촌,읍,171884.13,56158.6,5.0,단독주택,다가구주택,개,13.7,,4.8,360.0,51.0,,동부소방서,조천센터,
20165003201S00171,동물포획,기타,20160325,123100,2016,봄,1,3,25,12,31,금요일,20160325,123200,2016,3,25,12,32,20160325,125000,2016,3,25,12,50,20160325,140000,2016,3,25,14,0,20160325,141700,2016,3,25,14,17,제주특별자치도,제주시,한경면,농촌,면,126878.96,28042.28,17.0,논밭ㆍ축사,밭,개,8.0,,6.9,340.0,63.0,,서부소방서,서부구조대,
20165003103S00017,동물포획,안전조치,20160325,123100,2016,봄,1,3,25,12,31,금요일,20160325,123200,2016,3,25,12,32,20160325,125000,2016,3,25,12,50,20160325,140000,2016,3,25,14,0,20160325,141700,2016,3,25,14,17,제주특별자치도,제주시,한경면,농촌,면,126878.96,28042.28,5.0,단독주택,단독주택,개,8.0,,6.9,340.0,63.0,,서부소방서,한경센터,
20165004201S00167,동물포획,안전조치,20160326,104600,2016,봄,1,3,26,10,46,토요일,20160326,104700,2016,3,26,10,47,20160326,110200,2016,3,26,11,2,20160326,111100,2016,3,26,11,11,20160326,114700,2016,3,26,11,47,제주특별자치도,제주시,구좌읍,농촌,읍,186457.59,53653.74,10.0,단독주택,단독주택,개,9.3,,4.1,340.0,36.0,,동부소방서,동부구조대,
20165001110S00049,동물포획,안전조치,20160328,103200,2016,봄,1,3,28,10,32,월요일,20160328,103200,2016,3,28,10,32,20160328,103800,2016,3,28,10,38,20160328,112000,2016,3,28,11,20,20160328,121000,2016,3,28,12,10,제주특별자치도,제주시,조천읍,농촌,읍,166008.31,54692.01,2.5,도로교통,도로,개,15.3,,3.1,270.0,27.0,,동부소방서,조천센터,
20165004201S00176,동물포획,기타,20160328,103200,2016,봄,1,3,28,10,32,월요일,20160328,103200,2016,3,28,10,32,20160328,110800,2016,3,28,11,8,20160328,115000,2016,3,28,11,50,20160328,130400,2016,3,28,13,4,제주특별자치도,제주시,조천읍,농촌,읍,166008.31,54692.01,32.0,도로교통,도로,개,15.3,,3.1,270.0,27.0,,동부소방서,동부구조대,
20165001201S00625,동물포획,기타,20160328,170500,2016,봄,1,3,28,17,5,월요일,20160328,170500,2016,3,28,17,5,20160328,172000,2016,3,28,17,20,20160328,173000,2016,3,28,17,30,20160328,175000,2016,3,28,17,50,제주특별자치도,제주시,화북이동,도시,동,159508.07,51978.44,7.0,단독주택,단독주택,개,15.9,,5.6,270.0,48.0,,제주소방서,제주구조대,
20165004201S00183,동물포획,안전조치,20160330,91700,2016,봄,1,3,30,9,17,수요일,20160330,91700,2016,3,30,9,17,20160330,94700,2016,3,30,9,47,20160330,101900,2016,3,30,10,19,20160330,105000,2016,3,30,10,50,제주특별자치도,제주시,구좌읍,농촌,읍,175355.43,43517.3,30.0,논밭ㆍ축사,밭,개,15.5,,1.5,360.0,61.0,,동부소방서,동부구조대,
20165003101S00014,동물포획,안전조치,20160402,172200,2016,봄,2,4,2,17,22,토요일,20160402,172200,2016,4,2,17,22,20160402,173000,2016,4,2,17,30,20160402,174000,2016,4,2,17,40,20160402,175000,2016,4,2,17,50,제주특별자치도,제주시,한림읍,농촌,읍,131222.17,41682.83,3.0,기타,기타,개,19.8,,3.2,270.0,54.0,,서부소방서,한림센터,
20165002103S00050,동물포획,안전조치,20160404,81700,2016,봄,2,4,4,8,17,월요일,20160404,82100,2016,4,4,8,21,20160404,82700,2016,4,4,8,27,20160404,83500,2016,4,4,8,35,20160404,85000,2016,4,4,8,50,제주특별자치도,서귀포시,중문동,도시,동,147617.02,24620.8,2.5,기타,기타,개,14.2,,0.3,0.0,86.0,,서귀포소방서,중문센터,
20165001104S00130,동물포획,안전조치,20160404,153700,2016,봄,2,4,4,15,37,월요일,20160404,153800,2016,4,4,15,38,20160404,154300,2016,4,4,15,43,20160404,154500,2016,4,4,15,45,20160404,155500,2016,4,4,15,55,제주특별자치도,제주시,연동,도시,동,153523.59,50526.74,3.0,종교시설,사찰,개,13.4,,1.1,20.0,86.0,,제주소방서,연동센터,
20165001104S00131,동물포획,안전조치,20160404,163000,2016,봄,2,4,4,16,30,월요일,20160404,163100,2016,4,4,16,31,20160404,163400,2016,4,4,16,34,20160404,163800,2016,4,4,16,38,20160404,164100,2016,4,4,16,41,제주특별자치도,제주시,연동,도시,동,153277.32,49039.42,1.0,학교ㆍ유치원,초등학교,개,14.0,,2.1,340.0,87.0,,제주소방서,연동센터,
20165003104S00045,동물포획,안전조치,20160405,105000,2016,봄,2,4,5,10,50,화요일,20160405,105300,2016,4,5,10,53,20160405,110200,2016,4,5,11,2,20160405,112500,2016,4,5,11,25,20160405,113200,2016,4,5,11,32,제주특별자치도,서귀포시,대정읍,농촌,읍,131077.88,20235.74,3.0,단독주택,단독주택,개,15.9,,1.1,160.0,78.0,,서부소방서,대정센터,
20165001110S00054,동물포획,안전조치,20160405,132900,2016,봄,2,4,5,13,29,화요일,20160405,133000,2016,4,5,13,30,20160405,135000,2016,4,5,13,50,20160405,140500,2016,4,5,14,5,20160405,141000,2016,4,5,14,10,제주특별자치도,제주시,조천읍,농촌,읍,169970.84,54904.46,2.0,단독주택,단독주택,개,14.6,,3.3,20.0,72.0,,동부소방서,조천센터,
20165001112S00143,동물포획,안전조치,20160407,192300,2016,봄,2,4,7,19,23,목요일,20160407,192400,2016,4,7,19,24,20160407,193600,2016,4,7,19,36,20160407,202600,2016,4,7,20,26,20160407,204500,2016,4,7,20,45,제주특별자치도,제주시,내도동,도시,동,147958.23,50376.86,4.0,도로교통,도로,개,13.5,,2.9,250.0,81.0,,제주소방서,노형센터,
20165001201S00693,동물포획,안전조치,20160407,192300,2016,봄,2,4,7,19,23,목요일,20160407,192400,2016,4,7,19,24,20160407,194500,2016,4,7,19,45,20160407,203000,2016,4,7,20,30,20160407,205000,2016,4,7,20,50,제주특별자치도,제주시,내도동,도시,동,147958.23,50376.86,13.0,도로교통,도로,개,13.5,,2.9,250.0,81.0,,제주소방서,제주구조대,
20165003102S00056,동물포획,안전조치,20160411,93300,2016,봄,2,4,11,9,33,월요일,20160411,93400,2016,4,11,9,34,20160411,95500,2016,4,11,9,55,20160411,95800,2016,4,11,9,58,20160411,104000,2016,4,11,10,40,제주특별자치도,제주시,애월읍,농촌,읍,147179.13,43633.78,10.0,숙박시설,숙박시설기타,개,14.2,,2.5,70.0,86.0,,서부소방서,애월센터,
20165003201S00233,동물포획,안전조치,20160413,175200,2016,봄,2,4,13,17,52,수요일,20160413,175300,2016,4,13,17,53,20160413,175700,2016,4,13,17,57,20160413,180500,2016,4,13,18,5,20160413,181900,2016,4,13,18,19,제주특별자치도,제주시,한림읍,농촌,읍,132592.9,40154.35,1.0,도로교통,도로,개,16.5,,2.0,180.0,84.0,,서부소방서,서부구조대,
20165004201S00226,동물포획,기타,20160413,192200,2016,봄,2,4,13,19,22,수요일,20160413,192200,2016,4,13,19,22,20160413,192600,2016,4,13,19,26,20160413,193400,2016,4,13,19,34,20160413,193900,2016,4,13,19,39,제주특별자치도,서귀포시,성산읍,농촌,읍,191237.57,47036.31,2.0,도로교통,도로.교통기타,개,16.2,,1.3,340.0,93.0,,동부소방서,동부구조대,
20165004201S00231,동물포획,안전조치,20160415,94700,2016,봄,2,4,15,9,47,금요일,20160415,94800,2016,4,15,9,48,20160415,95200,2016,4,15,9,52,20160415,101000,2016,4,15,10,10,20160415,102200,2016,4,15,10,22,제주특별자치도,서귀포시,성산읍,농촌,읍,191214.48,47380.12,5.0,단독주택,주택기타,개,16.7,,4.3,50.0,77.0,,동부소방서,동부구조대,
20165001201S00745,동물포획,안전조치,20160415,143300,2016,봄,2,4,15,14,33,금요일,20160415,143300,2016,4,15,14,33,20160415,144500,2016,4,15,14,45,20160415,153000,2016,4,15,15,30,20160415,161000,2016,4,15,16,10,제주특별자치도,제주시,삼양이동,도시,동,161054.87,53092.24,8.0,도로교통,도로,개,20.5,,5.4,110.0,53.0,,제주소방서,제주구조대,
20165001106S00036,동물포획,기타,20160415,143300,2016,봄,2,4,15,14,33,금요일,20160415,143300,2016,4,15,14,33,20160415,145000,2016,4,15,14,50,20160415,153400,2016,4,15,15,34,20160415,155800,2016,4,15,15,58,제주특별자치도,제주시,삼양이동,도시,동,161054.87,53092.24,2.0,상가ㆍ시장,상가.시장기타,개,20.5,,5.4,110.0,53.0,,제주소방서,화북센터,
20165004201S00234,동물포획,안전조치,20160415,152100,2016,봄,2,4,15,15,21,금요일,20160415,152100,2016,4,15,15,21,20160415,152500,2016,4,15,15,25,20160415,155900,2016,4,15,15,59,20160415,161000,2016,4,15,16,10,제주특별자치도,서귀포시,성산읍,농촌,읍,191237.57,47036.31,3.0,도로교통,도로,개,17.9,,5.9,70.0,68.0,,동부소방서,동부구조대,
20165003103S00023,동물포획,안전조치,20160416,82900,2016,봄,2,4,16,8,29,토요일,20160416,83000,2016,4,16,8,30,20160416,84500,2016,4,16,8,45,20160416,90200,2016,4,16,9,2,20160416,90700,2016,4,16,9,7,제주특별자치도,제주시,한경면,농촌,면,123564.19,29318.67,5.0,단독주택,단독주택,개,18.6,,9.4,110.0,88.0,,서부소방서,한경센터,
20165004201S00238,동물포획,기타,20160416,160100,2016,봄,2,4,16,16,1,토요일,20160416,160100,2016,4,16,16,1,20160416,160500,2016,4,16,16,5,20160416,162000,2016,4,16,16,20,20160416,162700,2016,4,16,16,27,제주특별자치도,서귀포시,성산읍,농촌,읍,191214.48,47380.12,3.0,도로교통,도로,개,18.4,0.4,7.7,140.0,93.0,,동부소방서,동부구조대,
20165002104S00058,동물포획,안전조치,20160416,203800,2016,봄,2,4,16,20,38,토요일,20160416,203800,2016,4,16,20,38,20160416,204000,2016,4,16,20,40,20160416,205000,2016,4,16,20,50,20160416,210900,2016,4,16,21,9,제주특별자치도,서귀포시,서호동,도시,동,155203.61,23576.21,2.0,상가ㆍ시장,상가.시장기타,개,18.1,0.5,6.9,200.0,98.0,,서귀포소방서,대신센터,
20165001104S00141,동물포획,안전조치,20160417,91300,2016,봄,2,4,17,9,13,일요일,20160417,91400,2016,4,17,9,14,20160417,92000,2016,4,17,9,20,20160417,92400,2016,4,17,9,24,20160417,93200,2016,4,17,9,32,제주특별자치도,제주시,연동,도시,동,151985.07,49687.01,3.0,학교ㆍ유치원,고등학교,개,12.6,,5.1,270.0,77.0,,제주소방서,연동센터,
20165001201S00766,동물포획,기타,20160418,122500,2016,봄,2,4,18,12,25,월요일,20160418,122500,2016,4,18,12,25,20160418,123000,2016,4,18,12,30,20160418,124600,2016,4,18,12,46,20160418,130000,2016,4,18,13,0,제주특별자치도,제주시,삼도일동,도시,동,155320.45,51332.6,4.0,단독주택,단독주택,개,15.7,,3.4,290.0,57.0,,제주소방서,제주구조대,
20165004201S00245,동물포획,안전조치,20160418,161500,2016,봄,2,4,18,16,15,월요일,20160418,161500,2016,4,18,16,15,20160418,162000,2016,4,18,16,20,20160418,165000,2016,4,18,16,50,20160418,171000,2016,4,18,17,10,제주특별자치도,제주시,구좌읍,농촌,읍,191004.34,50144.84,5.0,단독주택,단독주택,개,16.4,,7.1,290.0,59.0,,동부소방서,동부구조대,
20165001110S00064,동물포획,안전조치,20160418,182600,2016,봄,2,4,18,18,26,월요일,20160418,182600,2016,4,18,18,26,20160418,184900,2016,4,18,18,49,20160418,190500,2016,4,18,19,5,20160418,191400,2016,4,18,19,14,제주특별자치도,제주시,조천읍,농촌,읍,171768.28,56413.25,8.0,단독주택,단독주택,개,15.4,,4.0,270.0,60.0,,동부소방서,조천센터,
20165001201S00773,동물포획,기타,20160418,221600,2016,봄,2,4,18,22,16,월요일,20160418,221600,2016,4,18,22,16,20160418,222200,2016,4,18,22,22,20160418,223500,2016,4,18,22,35,20160418,224000,2016,4,18,22,40,제주특별자치도,제주시,이도일동,도시,동,155879.93,50943.72,3.0,도로교통,도로,개,13.6,,3.3,270.0,59.0,,제주소방서,제주구조대,
20165002106S00010,동물포획,안전조치,20160421,145400,2016,봄,2,4,21,14,54,목요일,20160421,145500,2016,4,21,14,55,20160421,145800,2016,4,21,14,58,20160421,151000,2016,4,21,15,10,20160421,151500,2016,4,21,15,15,제주특별자치도,서귀포시,성산읍,농촌,읍,191214.48,47380.12,5.0,단독주택,주택기타,개,20.6,,2.0,160.0,80.0,,동부소방서,성산센터,
20165002201S00323,동물포획,안전조치,20160422,203600,2016,봄,2,4,22,20,36,금요일,20160422,203600,2016,4,22,20,36,20160422,204600,2016,4,22,20,46,20160422,205200,2016,4,22,20,52,20160422,211000,2016,4,22,21,10,제주특별자치도,서귀포시,보목동,도시,동,163078.87,21904.89,4.0,도로교통,도로,개,15.8,,0.5,200.0,91.0,,서귀포소방서,서귀포구조대,
20165001201S00825,동물포획,기타,20160427,72400,2016,봄,2,4,27,7,24,수요일,20160427,72600,2016,4,27,7,26,20160427,73200,2016,4,27,7,32,20160427,74800,2016,4,27,7,48,20160427,80000,2016,4,27,8,0,제주특별자치도,제주시,일도일동,도시,동,156155.32,52485.04,4.0,도로교통,도로,개,14.0,1.8,4.7,90.0,95.0,,제주소방서,제주구조대,
20165003103S00025,동물포획,기타,20160428,144000,2016,봄,2,4,28,14,40,목요일,20160428,144000,2016,4,28,14,40,20160428,144200,2016,4,28,14,42,20160428,153000,2016,4,28,15,30,20160428,153000,2016,4,28,15,30,제주특별자치도,제주시,한경면,농촌,면,123100.87,33640.16,5.0,기타,기타,개,13.5,0.0,6.3,360.0,94.0,,서부소방서,한경센터,
20165003201S00257,동물포획,안전조치,20160429,105300,2016,봄,2,4,29,10,53,금요일,20160429,105300,2016,4,29,10,53,20160429,112700,2016,4,29,11,27,20160429,112700,2016,4,29,11,27,20160429,113300,2016,4,29,11,33,제주특별자치도,제주시,한림읍,농촌,읍,132422.89,35140.68,6.0,단독주택,단독주택,개,16.4,,2.9,320.0,69.0,,서부소방서,서부구조대,
20165001110S00072,동물포획,안전조치,20160430,135000,2016,봄,2,4,30,13,50,토요일,20160430,135100,2016,4,30,13,51,20160430,135900,2016,4,30,13,59,20160430,150000,2016,4,30,15,0,20160430,151000,2016,4,30,15,10,제주특별자치도,제주시,조천읍,농촌,읍,167086.27,56539.4,3.0,단독주택,주택기타,개,19.7,,3.2,50.0,48.0,,동부소방서,조천센터,
20165002110S00029,동물포획,안전조치,20160503,215500,2016,봄,2,5,3,21,55,화요일,20160503,215500,2016,5,3,21,55,20160503,220000,2016,5,3,22,0,20160503,220500,2016,5,3,22,5,20160503,222100,2016,5,3,22,21,제주특별자치도,서귀포시,상효동,도시,동,163553.29,26460.82,2.0,단독주택,단독주택,개,14.6,,2.5,250.0,79.0,,서귀포소방서,효돈센터,
20165001201S00868,동물포획,안전조치,20160504,134400,2016,봄,2,5,4,13,44,수요일,20160504,134900,2016,5,4,13,49,20160504,135500,2016,5,4,13,55,20160504,141900,2016,5,4,14,19,20160504,143300,2016,5,4,14,33,제주특별자치도,제주시,삼도일동,도시,동,155317.42,51335.42,5.0,도로교통,도로,개,25.2,,9.2,250.0,25.0,,제주소방서,제주구조대,
20165001102S00082,동물포획,안전조치,20160504,160100,2016,봄,2,5,4,16,1,수요일,20160504,160200,2016,5,4,16,2,20160504,161300,2016,5,4,16,13,20160504,162700,2016,5,4,16,27,20160504,164500,2016,5,4,16,45,제주특별자치도,제주시,건입동,도시,동,156622.13,52537.06,2.0,기타,기타,개,23.9,,9.3,270.0,30.0,,제주소방서,삼도센터,
20165002107S00047,동물포획,안전조치,20160504,193400,2016,봄,2,5,4,19,34,수요일,20160504,193400,2016,5,4,19,34,20160504,194200,2016,5,4,19,42,20160504,195800,2016,5,4,19,58,20160504,201300,2016,5,4,20,13,제주특별자치도,서귀포시,표선면,농촌,면,182348.35,32523.95,2.0,숙박시설,숙박시설기타,개,17.9,,1.6,230.0,64.0,,동부소방서,표선센터,
20165003201S00287,동물포획,안전조치,20160508,75800,2016,봄,2,5,8,7,58,일요일,20160508,75800,2016,5,8,7,58,20160508,82000,2016,5,8,8,20,20160508,82500,2016,5,8,8,25,20160508,84700,2016,5,8,8,47,제주특별자치도,서귀포시,대정읍,농촌,읍,124801.09,26490.78,20.0,도로교통,도로,개,18.6,,2.3,50.0,35.0,,서부소방서,서부구조대,
20165002201S00371,동물포획,안전조치,20160509,142400,2016,봄,2,5,9,14,24,월요일,20160509,142500,2016,5,9,14,25,20160509,143700,2016,5,9,14,37,20160509,144900,2016,5,9,14,49,20160509,145900,2016,5,9,14,59,제주특별자치도,서귀포시,토평동,도시,동,159762.09,26060.52,4.0,논밭ㆍ축사,밭,개,16.6,,1.4,180.0,91.0,,서귀포소방서,서귀포구조대,
